,spot,wave_direction,wave_type,crowd_level,reg_link,latitude,longitude
1,Midway Point,Right,Reef break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/north_coast/spot/midway_point.html,-41.09985733032227,146.06881713867188
2,West Head,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/north_coast/spot/west_head.html,-41.07546997070312,146.71073913574220
0,Green Point Beach Marrawah,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/west_coast/spot/green_point_beach_marrawah.html,-40.89690399169922,144.67277526855470
1,Lighthouse Beach,Left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/west_coast/spot/lighthouse_beach.html,-40.93841552734375,144.59106445312500
0,Clifton,Right,Beach break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/hobart/spot/clifton.html,-42.98983383178711,147.53402709960938
1,Roaring Beach,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/hobart/spot/roaring_beach.html,-43.08901214599609,147.66725158691406
2,Shipstern Bluff,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/tasmania/hobart/spot/shipstern_bluff.html,-43.21174621582031,147.74916076660156
0,Bastion Point,Right,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/eastern_victoria/spot/bastion_point.html,-37.57040405273438,149.76336669921875
1,The Red Bluff,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/eastern_victoria/spot/the_red_bluff.html,-37.86675643920898,148.06484985351562
0,Whites,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/west_coast_vic/spot/whites.html,-38.34683990478516,141.38864135742188
0,Point Lonsdale Back Beach,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/melbourne/spot/point_lonsdale_back_beach.html,-38.29748153686523,144.59243774414062
1,RAAFs,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/melbourne/spot/raafs.html,-38.27484512329102,144.50866699218750
2,The Shack,Right,Breakwater / groyne,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/melbourne/spot/the_shack.html,-38.12092590332031,144.69294738769530
3,Thirteenth Beach,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/melbourne/spot/thirteenth_beach.html,-38.29397964477539,144.46266174316406
0,Chappy's,Right,Point break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/south_coast_wa/spot/chappy_s.html,-33.87868118286133,121.87348175048828
1,Middles,Right,Reef break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/south_coast_wa/spot/middles.html,-34.01624298095703,122.16796875000000
0,Alexandra Bay,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/alexandra_bay.html,-26.38179779052734,153.11715698242188
1,Buddina,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/buddina.html,-26.70206642150879,153.13464355468750
2,First Point,Right,Point break,Mental,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/first_point.html,-26.38294982910156,153.09199523925780
3,Granite Bay,Right,Point break,Mental,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/granite_bay.html,-26.37510681152344,153.11328125000000
4,King's Beach,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/kings_beach.html,-26.80530357360840,153.14042663574220
5,Moffat Point,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/moffat_point.html,-26.78939628601074,153.14497375488280
6,Mooloolaba,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/mooloolaba.html,-26.68203163146973,153.12387084960938
7,National Park,Right,Point break,Mental,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/national_park.html,-26.38018226623535,153.09576416015625
8,Neall St,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/neall_st.html,-26.78412818908691,153.14111328125000
9,Old Woman Island,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/old_woman_island.html,-26.61485099792480,153.11439514160156
10,Tea Tree Bay,Right,Point break,Mental,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/tea_tree_bay.html,-26.37802886962891,153.10357666015625
11,The Rock,Right,Reef break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/queensland/sunshine_coast/spot/the_rock.html,-26.67835998535156,153.13655090332030
0,Gunnamatta,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/morning_peninsula/spot/gunnamatta.html,-38.44765853881836,144.85847473144530
1,Honey Suckle,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/morning_peninsula/spot/honey_suckle.html,-38.42615890502930,145.07995605468750
2,Meanos,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/morning_peninsula/spot/meanos.html,-38.48598098754883,145.02828979492188
3,Sorrento Back,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/morning_peninsula/spot/sorrento_back.html,-38.34556961059570,144.72721862792970
0,Grinders,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/coral_coast/north_coral_coast/spot/grinders.html,-21.80548858642578,114.17945098876953
0,Derrs,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/perth/north_perth/spot/derrs.html,-31.54160118103027,115.60973358154297
0,Jakes Point,Left,Point break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/coral_coast/south_coral_coast/spot/jakes_point.html,-27.73394584655762,114.14488220214844
1,Wish machine,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/coral_coast/south_coral_coast/spot/wish_machine.html,-27.70784759521484,114.15996551513672
0,Cathedralls,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/perth/rottnest_island/spot/cathedralls.html,-32.01942825317383,115.45051574707031
1,Spiders,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/perth/rottnest_island/spot/spiders.html,-32.01306152343750,115.47367095947266
2,Strickland Bay,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/perth/rottnest_island/spot/strickland_bay.html,-32.02117538452148,115.47901153564453
0,Berrys Beach,Right,Reef break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/berrys_beach.html,-38.51835632324219,145.19976806640625
1,Cape Woolamai,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/cape_woolamai.html,-38.54460906982422,145.33929443359375
2,Express Point,Right,Reef break,Mental,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/express_point.html,-38.50895309448242,145.26431274414062
3,Forest Caves,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/forest_caves.html,-38.51770019531250,145.30567932128906
4,Kitty Miller Bay,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/kitty_miller_bay.html,-38.51123428344727,145.16990661621094
5,Right Point,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/right_point.html,-38.50452041625977,145.13867187500000
6,Surfies Point,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/surfies_point.html,-38.50962448120117,145.27680969238280
7,YCW,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/victoria/phillip_island/spot/ycw.html,-38.50457000732422,145.25019836425780
0,Bombo Beach,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/bombo_beach.html,-34.65806198120117,150.85833740234375
1,Boneyards,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/boneyards.html,-34.67839431762695,150.87524414062500
2,Cowries,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/cowries.html,-34.57585906982422,150.87413024902344
3,Durras North,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/durras_north.html,-35.63916015625000,150.31155395507812
4,East Corrimal,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/east_corrimal.html,-34.37717437744141,150.92263793945312
5,Gerringong,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/gerringong.html,-34.74894714355469,150.83404541015625
6,Golf Course,Left,Reef break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/golf_course.html,-35.34404373168945,150.48098754882812
7,Kiama Wedge,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/kiama_wedge.html,-34.67465209960938,150.85661315917970
8,Mads,Left,Reef break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/mads.html,-34.56233215332031,150.87498474121094
9,Mcalueys,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/mcalueys.html,-34.55951690673828,150.87115478515625
10,Mystics,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/mystics.html,-34.61936569213867,150.85568237304688
11,Oilies,Right,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/oilies.html,-34.45074844360352,150.90127563476562
12,Pool Point,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/pool_point.html,-34.58004760742188,150.87713623046875
13,Port Reef,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/port_reef.html,-34.49390411376953,150.91004943847656
14,Red Sand,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/red_sand.html,-34.59315109252930,150.88771057128906
15,Reef,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/reef.html,-34.33318710327148,150.92713928222656
16,Sandon Point,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/sandon_point.html,-34.32841110229492,150.92984008789062
17,Shitties,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/shitties.html,-34.44109725952148,150.90112304687500
18,Shoalhaven Heads Main Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/shoalhaven_heads_main_beach.html,-34.85115051269531,150.75057983398438
19,The Farm,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/the_farm.html,-34.60707473754883,150.86941528320312
20,The Farm - Killela State Park,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/the_farm_killela_state_park.html,-34.60369873046875,150.86784362792970
21,The Shallows,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/the_shallows.html,-34.59130477905273,150.87739562988280
22,Warilla Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/warilla_beach.html,-34.54898452758789,150.87387084960938
23,Wollongong North Beach,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/illawarra/spot/wollongong_north_beach.html,-34.40690994262695,150.84228515625000
0,Binningup,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/the_south_west/south_perth_to_busselton/spot/binningup.html,-33.15077590942383,115.68637847900390
0,Bay Surf,Right,Rivermouth,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/bay_surf.html,-34.07463073730469,151.14514160156250
1,Bommies Bay,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/bommies_bay.html,-33.91582107543945,151.26275634765625
2,Bondi Beach,Right,Beach break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/bondi_beach.html,-33.89378356933594,151.27508544921875
3,Cronulla Point,Right,Reef break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/cronulla_point.html,-34.05680084228516,151.15798950195312
4,Green Hills,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/green_hills.html,-34.04119110107422,151.16629028320312
5,Maroubra,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/maroubra.html,-33.99347305297852,151.22680664062500
6,Shark Island,Right,Reef break,Packed,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/shark_island.html,-34.05941390991211,151.15977478027344
7,The Wall,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/australasia_pacific/australia/new_south_wales/sydney/south_sydney/spot/the_wall.html,-34.04960250854492,151.15866088867188
0,Lowlands,Right,Point break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/the_south_west/albany_and_denmark/spot/lowlands.html,-34.97220230102539,117.46891021728516
1,Nanarup,Right,Point break,Empty,https://surfing-waves.com/atlas/australasia_pacific/australia/western_australia/the_south_west/albany_and_denmark/spot/nanarup.html,-35.00168609619141,118.06124114990234
